"-99.02517022885279","19.29581079504848","Tlaltenco","Linea 12: Mixcoac - Tláhuac"
"-99.01711026811118","19.28548296260432","Tlahuac","Linea 12: Mixcoac - Tláhuac"
"-99.14050627126991","19.34371719542266","Tasqueña","Linea R1: Tasqueña - Xochimilco"
"-99.14348888310582","19.34088485009812","Las Torres","Linea R1: Tasqueña - Xochimilco"
"-99.14191565111607","19.33579084722261","Ciudad Jardín","Linea R1: Tasqueña - Xochimilco"
"-99.14064013861028","19.33174309285524","La Virgen","Linea R1: Tasqueña - Xochimilco"
"-99.13937700250271","19.3276043985915","Xotepingo","Linea R1: Tasqueña - Xochimilco"
"-99.13817493377123","19.32375770473961","Nezahualpilli","Linea R1: Tasqueña - Xochimilco"
"-99.13878841988641","19.31804477960344","Registro Federal","Linea R1: Tasqueña - Xochimilco"
"-99.14056155649929","19.31270275473157","Textitlán","Linea R1: Tasqueña - Xochimilco"
"-99.14310963082822","19.30723395308601","El Vergel","Linea R1: Tasqueña - Xochimilco"
"-99.14706099923149","19.30185106418406","Estadio Azteca","Linea R1: Tasqueña - Xochimilco"
"-99.15075457242915","19.29762704353176","Huipulco","Linea R1: Tasqueña - Xochimilco"
"-99.14681090074588","19.28876261655858","Xomali","Linea R1: Tasqueña - Xochimilco"
"-99.13984580989231","19.28283057503372","Periférico","Linea R1: Tasqueña - Xochimilco"
"-99.13320931977941","19.2795377959044","Tepepan","Linea R1: Tasqueña - Xochimilco"
"-99.12561311377837","19.2679407505653","La Noria","Linea R1: Tasqueña - Xochimilco"
"-99.11866148696676","19.26445598902889","Huichapan","Linea R1: Tasqueña - Xochimilco"
"-99.11124170184708","19.26073931046081","Francisco Goitia","Linea R1: Tasqueña - Xochimilco"
"-99.10805092251124","19.25945165147173","Xochimilco","Linea R1: Tasqueña - Xochimilco"
"-99.15159816501212","19.44932773331984","Buenavista","Sistema 1: Buenavista - Cuautitlán Izcalli"
"-99.17124242636257","19.4920155889813","Fortuna","Sistema 1: Buenavista - Cuautitlán Izcalli"
"-99.1839366483598","19.53657541956079","Tlalnepantla","Sistema 1: Buenavista - Cuautitlán Izcalli"
"-99.19534557437318","19.56497564935741","San Rafael","Sistema 1: Buenavista - Cuautitlán Izcalli"
"-99.18605478340132","19.59956145300042","Lechería","Sistema 1: Buenavista - Cuautitlán Izcalli"
"-99.18043957872601","19.63548775531731","Tultitlán","Sistema 1: Buenavista - Cuautitlán Izcalli"
"-99.17642082041242","19.66651393752349","Cuautitlán","Sistema 1: Buenavista - Cuautitlán Izcalli"
"-99.11968909326244","19.4967126355715","Indios Verdes","Linea 1: Indios Verdes - Caminero"
"-99.12466001712002","19.48621800342838","Deportivo 18 de Marzo","Linea 1: Indios Verdes - Caminero"
"-99.12766558299542","19.48253956017136","Euzkaro","Linea 1: Indios Verdes - Caminero"
"-99.132579659792","19.47661153250408","Potrero","Linea 1: Indios Verdes - Caminero"
"-99.13894922676948","19.46869285896836","La Raza","Linea 1: Indios Verdes - Caminero"
"-99.1440453340165","19.46264674788838","Circuito","Linea 1: Indios Verdes - Caminero"
"-99.14643667208254","19.45958391058589","San Simón","Linea 1: Indios Verdes - Caminero"
"-99.14948583955152","19.45664095358508","Manuel González","Linea 1: Indios Verdes - Caminero"
"-99.15312684531406","19.44677669965454","Buenavista","Linea 1: Indios Verdes - Caminero"
"-99.15441297801362","19.44334472956783","El Chopo","Linea 1: Indios Verdes - Caminero"
"-99.15542380436543","19.44027019885088","Revolución","Linea 1: Indios Verdes - Caminero"
"-99.15729599206803","19.43601859573911","Tabacalera","Linea 1: Indios Verdes - Caminero"
"-99.15873732836387","19.43279506241847","Reforma","Linea 1: Indios Verdes - Caminero"
"-99.16121410565715","19.42754449760651","Hamburgo","Linea 1: Indios Verdes - Caminero"
"-99.16292177887244","19.42356829012295","Insurgentes","Linea 1: Indios Verdes - Caminero"
"-99.16413618045767","19.41967008939463","Durango","Linea 1: Indios Verdes - Caminero"
"-99.16516094578584","19.41637456536419","Álvaro Obregón","Linea 1: Indios Verdes - Caminero"
"-99.16614297437665","19.41316259707059","Sonora","Linea 1: Indios Verdes - Caminero"
"-99.16733077193699","19.40967820022343","Campeche","Linea 1: Indios Verdes - Caminero"
"-99.16835465804053","19.40640842426198","Chilpancingo","Linea 1: Indios Verdes - Caminero"
"-99.16990877176366","19.40173478148772","Nuevo León","Linea 1: Indios Verdes - Caminero"
"-99.17121978196198","19.39767656865277","La Piedad","Linea 1: Indios Verdes - Caminero"
"-99.17269981601446","19.39301865367808","Poliforum","Linea 1: Indios Verdes - Caminero"
"-99.17388998621917","19.38944526929371","Nápoles","Linea 1: Indios Verdes - Caminero"
"-99.17523044939968","19.38543885270677","Colonia del Valle","Linea 1: Indios Verdes - Caminero"
"-99.17621066374791","19.38221799360839","Ciudad de los Deportes","Linea 1: Indios Verdes - Caminero"
"-99.17715399061019","19.37932408461878","Parque Hundido","Linea 1: Indios Verdes - Caminero"
"-99.17882122667929","19.37412780065144","Félix Cuevas","Linea 1: Indios Verdes - Caminero"
"-99.18059813642078","19.36864331332489","Río Churubusco","Linea 1: Indios Verdes - Caminero"
"-99.18186894145241","19.36478544662927","Teatro Insurgentes","Linea 1: Indios Verdes - Caminero"
"-99.18288925283491","19.3615887280471","José María Velasco","Linea 1: Indios Verdes - Caminero"
"-99.18398955637851","19.3582110916268","Francia","Linea 1: Indios Verdes - Caminero"
"-99.18523143020296","19.35429931932749","Olivo","Linea 1: Indios Verdes - Caminero"
"-99.18644331996832","19.35060606015137","Altavista","Linea 1: Indios Verdes - Caminero"
"-99.18778371161898","19.34669771230026","La Bombilla","Linea 1: Indios Verdes - Caminero"
"-99.19023494265114","19.34021667271043","Dr. Gálvez","Linea 1: Indios Verdes - Caminero"
"-99.188776","19.323982","C.U.","Linea 1: Indios Verdes - Caminero"
"-99.186459","19.305109","Perisur","Linea 1: Indios Verdes - Caminero"
"-99.185557","19.299114","Villa Olímpica","Linea 1: Indios Verdes - Caminero"
"-99.181695","19.294254","Corregidora","Linea 1: Indios Verdes - Caminero"
"-99.17796100000001","19.292836","Ayuntamiento","Linea 1: Indios Verdes - Caminero"
"-99.17444199999998","19.288542","Fuentes Brotantes","Linea 1: Indios Verdes - Caminero"
"-99.17568700000001","19.283763","Santa Ursula","Linea 1: Indios Verdes - Caminero"
"-99.17032200000001","19.280522","La Joya","Linea 1: Indios Verdes - Caminero"
"-99.167619","19.278983","El Caminero","Linea 1: Indios Verdes - Caminero"
"-99.1875","19.4022","Tacubaya","Linea 2: Tacubaya - Tepalcates"
"-99.1859","19.4047","Antonio Maceo","Linea 2: Tacubaya - Tepalcates"
"-99.18870000000001","19.4076","Parque Lira","Linea 2: Tacubaya - Tepalcates"
"-99.18309999999998","19.4074","De La Salle","Linea 2: Tacubaya - Tepalcates"
